Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
33.25,42.62,184.81,749.56,28.69,22.85,29.25,51.88,79.15,64.53,0.0,0.0,271.24,0.0,0.0,463.57
33.46,42.38,151.19,725.19,27.62,22.49,31.92,56.31,78.21,51.89,0.0,0.0,278.64,0.0,0.0,512.27
33.25,41.38,126.56,638.38,26.37,21.6,30.92,60.68,83.93,54.22,0.0,0.0,191.01,0.0,0.0,486.98
32.54,41.62,94.81,493.5,25.33,20.5,29.25,66.97,92.7,58.25,0.0,0.0,106.65,0.0,0.0,415.14
31.39,44.5,52.94,252.88,24.72,21.31,29.48,71.01,88.93,54.58,0.0,36.86,52.52,0.0,39.18,281.29
30.02,46.62,4.06,18.31,23.32,22.33,26.79,78.72,84.59,64.69,0.0,122.08,3.68,0.0,246.54,18.78
28.81,51.38,0.0,0.0,22.7,23.88,26.05,80.02,79.61,69.93,0.0,178.5,0.0,0.0,455.84,0.0
27.71,55.88,0.0,0.0,22.17,25.31,25.36,80.1,71.27,75.83,0.0,236.42,0.0,0.0,490.48,0.0
26.61,59.5,0.0,0.0,21.45,27.13,24.03,84.84,62.28,85.32,0.0,271.52,0.0,0.0,590.24,0.0
25.51,66.0,0.0,0.0,20.72,27.78,24.92,91.29,61.48,80.06,0.0,312.31,0.0,0.0,523.43,0.0
24.54,72.12,0.0,0.0,21.11,29.33,23.1,90.28,58.95,90.34,36.34,335.77,0.0,38.62,509.71,0.0
23.57,77.12,0.0,0.0,22.09,30.52,24.48,86.11,56.29,83.11,120.04,341.2,0.0,242.43,512.78,0.0
22.57,80.88,0.0,0.0,23.69,29.87,24.19,80.75,61.89,88.25,176.09,284.49,0.0,449.7,486.22,0.0
21.89,82.0,0.0,0.0,25.25,31.23,23.31,71.58,54.7,92.86,235.43,266.26,0.0,488.43,489.51,0.0
21.32,85.75,0.0,0.0,26.95,30.63,22.59,63.08,55.42,96.42,268.2,187.13,0.0,583.03,477.08,0.0
20.91,89.88,0.0,0.0,28.01,29.48,21.85,60.49,57.31,100.0,317.69,108.48,0.0,532.43,422.26,0.0
20.93,91.62,35.81,38.06,29.29,29.08,23.25,59.1,56.23,95.57,334.91,51.11,31.08,508.42,273.7,0.56
21.88,87.62,118.0,238.31,30.23,27.15,24.97,57.52,63.1,88.36,334.35,3.78,106.28,502.49,19.3,2.46
23.52,81.88,173.69,443.56,30.18,26.31,24.79,60.57,68.66,90.59,291.12,0.0,111.25,497.55,0.0,0.21
25.2,71.88,234.44,486.38,30.89,25.62,24.63,56.1,74.47,89.25,260.07,0.0,120.77,478.13,0.0,5.25
26.8,63.88,264.88,575.81,30.48,24.62,24.79,56.02,82.03,89.04,185.19,0.0,224.39,472.14,0.0,19.65
28.21,59.5,323.06,541.44,29.6,24.68,24.23,56.85,81.47,95.34,109.4,0.0,113.98,425.82,0.0,4.17
29.26,59.25,334.06,507.12,28.88,23.57,26.29,57.06,87.48,80.52,50.4,0.0,298.22,269.91,0.0,61.22
29.98,58.75,327.5,492.19,27.33,24.08,26.02,62.3,85.61,86.19,3.83,0.0,361.22,19.55,0.0,226.21
30.45,59.25,297.75,508.88,26.45,23.82,27.81,68.02,90.69,82.28,0.0,0.0,354.26,0.0,0.0,326.76
30.6,57.5,253.88,466.75,25.75,23.29,27.97,73.8,92.99,75.56,0.0,0.0,232.77,0.0,0.0,456.38
30.35,56.62,183.25,467.19,24.91,22.87,28.53,80.39,94.52,76.92,0.0,0.0,214.57,0.0,0.0,285.45
29.7,56.38,110.31,429.38,24.56,22.47,28.26,82.18,99.07,75.25,0.0,0.0,114.52,0.0,0.0,284.06
28.71,57.88,49.69,266.12,23.81,23.22,29.34,86.05,95.79,64.21,0.0,31.01,57.97,0.0,0.56,115.94
27.49,61.5,3.88,19.81,23.88,24.33,29.03,86.87,92.81,63.81,0.0,101.83,4.43,0.0,2.35,7.94
26.56,67.38,0.0,0.0,23.64,24.22,26.44,91.9,94.61,74.92,0.0,107.07,0.0,0.0,0.2,0.0
25.86,73.12,0.0,0.0,23.28,24.37,28.32,93.06,91.0,65.38,0.0,118.57,0.0,0.0,5.16,0.0
25.16,78.75,0.0,0.0,23.02,25.0,26.64,93.57,87.77,74.1,0.0,227.79,0.0,0.0,19.95,0.0
24.46,82.88,0.0,0.0,22.78,24.75,25.72,96.98,92.04,75.6,0.0,118.55,0.0,0.0,4.33,0.0
24.01,84.62,0.0,0.0,23.2,25.94,24.05,95.89,82.64,83.32,30.97,291.14,0.0,0.56,59.76,0.0
23.71,88.12,0.0,0.0,24.01,26.46,24.95,95.03,83.59,76.4,99.6,373.58,0.0,2.3,233.95,0.0
23.48,93.12,0.0,0.0,23.93,27.92,23.15,96.61,81.64,82.44,104.97,357.1,0.0,0.19,329.38,0.0
23.27,93.12,0.0,0.0,24.23,28.48,21.96,91.88,72.97,87.9,117.48,242.01,0.0,5.11,474.5,0.0
23.14,92.62,0.0,0.0,25.1,28.93,22.4,87.14,74.84,83.57,229.49,221.1,0.0,20.1,294.13,0.0
23.04,94.88,0.0,0.0,25.01,28.87,23.34,90.4,72.25,75.99,120.84,119.95,0.0,4.42,297.53,0.0
23.19,96.0,30.94,0.56,25.77,29.22,21.66,83.69,64.73,88.29,287.6,57.52,34.26,59.04,115.03,65.64
23.74,97.25,97.38,2.25,26.69,28.73,24.24,82.3,65.22,78.13,379.76,4.34,109.18,237.82,7.78,406.51
23.69,98.62,102.88,0.19,27.97,27.12,24.78,81.32,71.59,78.78,358.52,0.0,122.76,330.69,0.0,560.92
24.12,92.75,116.38,5.06,28.74,27.67,26.94,71.67,68.75,66.53,246.63,0.0,175.79,483.56,0.0,625.2
25.19,86.5,231.19,20.25,29.13,26.53,29.82,73.79,74.68,56.51,224.36,0.0,223.71,298.47,0.0,730.45
25.23,88.75,123.12,4.5,29.17,25.74,29.7,70.75,75.49,59.1,122.66,0.0,219.73,304.26,0.0,662.82
25.62,84.75,284.06,58.31,29.17,24.57,31.43,64.99,80.41,51.42,57.29,0.0,236.04,114.58,0.0,690.8
26.88,81.0,385.94,241.69,28.59,24.61,34.02,65.92,78.33,41.96,4.29,0.0,256.69,7.7,0.0,774.95
28.02,81.0,359.94,332.0,27.47,23.33,33.57,69.92,81.41,44.86,0.0,0.0,204.4,0.0,0.0,729.24
28.96,70.38,251.25,492.62,27.34,22.47,34.72,70.44,84.89,41.47,0.0,0.0,160.9,0.0,0.0,791.22
29.3,72.75,227.62,302.81,26.48,22.45,34.11,74.96,83.28,44.82,0.0,0.0,115.61,0.0,0.0,718.95
29.43,69.25,125.38,311.0,25.75,22.7,31.7,75.43,79.8,54.42,0.0,0.0,74.55,0.0,0.0,517.08
29.12,65.25,57.06,114.12,24.83,21.97,31.37,78.95,86.46,56.24,0.0,35.03,42.62,0.0,67.13,318.19
28.46,66.62,4.25,7.62,24.44,23.86,31.31,79.29,80.32,56.33,0.0,106.44,3.6,0.0,396.28,25.77
27.76,68.25,0.0,0.0,23.42,25.1,28.52,80.89,77.08,71.98,0.0,125.66,0.0,0.0,574.18,0.0
27.06,72.12,0.0,0.0,22.73,27.09,28.54,83.39,65.83,72.22,0.0,177.74,0.0,0.0,632.13,0.0
26.43,75.25,0.0,0.0,22.47,29.38,26.28,83.14,58.45,81.53,0.0,216.98,0.0,0.0,708.47,0.0
25.76,75.38,0.0,0.0,22.38,30.13,25.1,81.71,57.36,84.9,0.0,227.06,0.0,0.0,684.91,0.0
25.06,77.5,0.0,0.0,22.12,31.65,26.53,85.54,50.65,74.31,35.42,239.8,0.0,67.88,701.8,0.0
24.3,80.25,0.0,0.0,23.68,33.39,26.03,81.41,44.04,73.12,105.06,246.06,0.0,391.17,742.88,0.0
23.5,80.38,0.0,0.0,25.25,33.46,24.78,76.23,45.24,76.06,127.11,202.73,0.0,580.81,723.27,0.0
22.95,81.88,0.0,0.0,27.16,34.12,23.78,65.47,43.42,83.05,178.72,154.51,0.0,635.6,759.8,0.0
22.49,83.0,0.0,0.0,29.15,33.72,24.4,59.41,46.16,81.48,213.61,112.53,0.0,697.49,699.76,0.0
22.11,83.62,0.0,0.0,30.35,32.19,23.35,56.49,52.65,88.96,230.72,77.33,0.0,695.95,536.42,0.0
22.25,84.62,35.81,68.62,31.76,31.43,23.83,50.27,55.99,84.62,241.68,42.81,35.13,707.31,319.59,82.51
23.52,82.5,103.69,386.06,33.07,30.69,24.53,45.08,59.04,82.98,240.75,3.46,88.61,726.85,24.73,445.55
25.39,75.38,128.56,587.44,33.4,28.82,27.55,45.43,70.49,68.38,201.9,0.0,84.88,720.29,0.0,757.63
27.23,65.12,179.69,639.06,33.82,28.39,29.49,44.4,73.05,58.41,151.31,0.0,111.24,744.09,0.0,821.98
28.96,60.38,210.25,686.5,33.52,26.83,31.01,46.83,78.58,52.67,110.98,0.0,137.99,690.16,0.0,828.83
30.54,55.62,234.38,707.0,32.43,25.8,33.28,51.76,81.07,46.44,78.73,0.0,167.69,546.08,0.0,879.37
31.85,49.88,243.56,712.81,31.46,26.15,33.73,55.87,76.46,46.53,42.91,0.0,169.4,320.3,0.0,822.1
32.8,46.12,235.44,710.81,30.38,25.62,33.64,60.39,75.44,46.82,3.38,0.0,154.6,24.21,0.0,750.64
33.35,45.62,201.06,717.31,28.97,24.7,34.63,69.74,76.53,43.78,0.0,0.0,133.42,0.0,0.0,778.4
33.56,45.38,148.12,728.38,28.31,24.03,36.23,73.47,81.59,38.69,0.0,0.0,118.26,0.0,0.0,840.39
33.35,47.5,109.44,680.56,27.11,24.2,34.69,77.1,82.68,42.26,0.0,0.0,82.61,0.0,0.0,706.08
32.64,50.88,80.12,555.75,26.14,23.57,33.78,79.16,87.61,44.38,0.0,0.0,62.49,0.0,0.0,565.84
31.49,55.75,43.0,321.0,25.95,23.89,33.94,77.54,84.25,44.48,0.0,35.28,37.47,0.0,82.88,370.2
30.12,61.75,3.31,23.69,25.41,24.96,32.7,76.59,80.61,48.72,0.0,91.46,2.93,0.0,459.87,27.49
29.1,69.0,0.0,0.0,24.66,27.42,32.48,76.77,69.07,51.11,0.0,84.07,0.0,0.0,750.34,0.0
28.24,73.88,0.0,0.0,24.16,29.34,31.67,80.85,59.08,53.71,0.0,110.03,0.0,0.0,812.99,0.0
27.34,75.62,0.0,0.0,24.1,30.99,29.44,83.28,52.77,60.77,0.0,137.72,0.0,0.0,827.16,0.0
26.44,77.25,0.0,0.0,23.68,32.9,28.47,86.93,47.78,64.83,0.0,163.34,0.0,0.0,856.59,0.0
25.79,78.62,0.0,0.0,23.92,33.79,26.75,84.07,46.33,75.82,35.36,170.17,0.0,83.07,825.83,0.0
25.23,77.75,0.0,0.0,25.17,34.24,27.3,79.43,44.97,70.56,92.89,161.86,0.0,467.03,785.88,0.0
24.62,77.0,0.0,0.0,27.35,35.03,26.56,69.41,42.58,72.67,83.66,137.52,0.0,746.7,802.32,0.0
24.27,80.12,0.0,0.0,29.26,35.93,26.09,59.42,39.53,77.72,109.42,115.88,0.0,808.49,823.47,0.0
24.01,83.88,0.0,0.0,30.97,35.08,25.48,52.83,41.13,82.48,137.58,85.09,0.0,826.33,727.23,0.0
23.77,86.25,0.0,0.0,32.7,34.31,25.8,48.45,42.81,82.04,161.17,65.06,0.0,845.2,589.04,0.0
23.95,83.88,35.44,83.25,33.82,33.84,26.17,46.22,44.8,80.52,170.56,37.2,38.32,827.69,367.6,86.53
25.35,78.25,94.31,474.19,34.54,32.59,26.63,44.05,49.11,81.86,165.49,2.9,98.46,803.5,27.27,469.57
27.29,69.75,83.25,743.06,35.24,31.94,28.25,41.98,53.24,75.67,139.57,0.0,88.44,814.29,0.0,743.58
29.19,59.75,108.81,804.0,35.79,31.08,30.57,39.96,56.17,62.97,114.69,0.0,104.12,815.02,0.0,866.61
30.96,52.88,137.44,825.5,35.28,29.57,32.52,40.57,60.19,55.45,86.32,0.0,128.18,737.8,0.0,920.34
32.54,49.12,159.0,833.81,34.57,28.66,32.16,42.03,63.98,57.65,66.34,0.0,128.71,600.65,0.0,819.39
33.85,46.12,170.94,829.56,33.79,27.4,34.28,44.96,72.6,49.17,37.07,0.0,148.62,366.3,0.0,876.64
34.8,43.12,169.12,821.12,32.54,27.21,34.73,49.3,70.97,45.47,2.89,0.0,139.78,27.17,0.0,841.46
35.41,41.38,141.62,826.25,31.67,26.43,36.54,54.31,73.39,38.08,0.0,0.0,138.2,0.0,0.0,904.78
35.66,40.38,113.5,806.56,30.79,25.92,36.58,57.39,78.73,38.45,0.0,0.0,116.41,0.0,0.0,855.34
35.45,40.0,87.56,748.38,29.64,25.41,34.53,59.91,82.86,44.57,0.0,0.0,89.01,0.0,0.0,656.07
34.8,41.25,67.62,612.25,28.76,25.39,35.72,63.55,84.58,40.31,0.0,0.0,77.98,0.0,0.0,591.99
33.75,45.12,36.94,365.0,27.72,25.64,33.51,70.99,83.82,45.55,0.0,36.97,39.13,0.0,83.49,289.19
32.49,49.5,2.88,27.06,27.17,26.49,32.05,71.17,82.68,49.61,0.0,97.51,2.8,0.0,465.03,20.58
31.44,55.38,0.0,0.0,26.36,28.18,32.3,73.76,76.02,49.52,0.0,88.03,0.0,0.0,740.14,0.0
30.54,58.62,0.0,0.0,25.83,30.24,30.95,79.24,64.54,54.59,0.0,101.75,0.0,0.0,846.9,0.0
29.7,59.62,0.0,0.0,25.38,32.04,30.65,83.06,57.47,55.42,0.0,124.09,0.0,0.0,890.98,0.0
28.84,63.12,0.0,0.0,25.19,32.6,28.42,85.85,55.95,62.58,0.0,133.01,0.0,0.0,846.75,0.0
28.0,69.38,0.0,0.0,25.38,34.23,28.29,85.47,49.33,64.98,36.29,148.12,0.0,81.96,873.7,0.0
27.14,71.38,0.0,0.0,26.42,34.92,26.81,83.09,44.86,71.23,97.04,141.76,0.0,462.77,853.42,0.0
26.3,74.12,0.0,0.0,28.15,36.08,24.53,76.2,39.41,80.11,87.82,133.95,0.0,738.41,876.92,0.0
25.75,79.75,0.0,0.0,30.07,36.21,24.37,65.33,39.53,78.46,100.56,113.45,0.0,837.05,833.64,0.0
25.35,83.25,0.0,0.0,31.8,35.14,24.42,58.49,42.78,77.18,122.04,93.26,0.0,876.3,687.35,0.0
25.01,87.12,0.0,0.0,32.82,35.4,24.65,55.1,41.28,74.07,135.16,76.27,0.0,860.44,579.03,0.0
25.15,87.12,35.62,80.44,34.21,33.82,22.55,49.42,44.58,87.36,147.87,40.04,32.7,872.22,295.87,67.87
26.36,83.5,96.56,460.5,35.02,32.51,25.03,44.56,48.06,76.26,142.76,2.9,103.78,859.4,21.32,435.28
28.12,76.38,87.62,736.69,35.85,32.08,26.92,40.08,50.32,69.78,131.82,0.0,100.02,862.99,0.0,723.82
29.93,66.12,99.38,827.19,36.02,30.91,29.0,40.08,54.74,58.94,111.98,0.0,123.72,822.79,0.0,827.49
31.6,59.5,120.0,861.62,35.45,30.22,30.58,41.89,57.27,50.59,95.38,0.0,149.91,702.98,0.0,849.65
33.01,54.25,137.31,874.12,35.24,28.6,32.3,41.77,61.79,45.2,75.41,0.0,170.9,572.54,0.0,880.25
34.19,49.5,147.62,870.75,33.98,27.99,33.99,44.1,66.43,42.47,40.49,0.0,191.81,299.22,0.0,902.04
35.1,44.25,143.75,865.38,32.75,26.67,34.44,47.28,71.93,40.37,2.95,0.0,182.9,21.69,0.0,868.99
35.65,40.75,129.69,849.06,31.97,24.95,34.21,50.72,77.8,42.36,0.0,0.0,150.42,0.0,0.0,820.24
35.86,40.62,110.5,811.94,30.9,24.45,33.37,54.81,78.04,46.05,0.0,0.0,114.14,0.0,0.0,736.01
35.71,41.0,97.5,718.62,30.0,24.13,35.09,58.2,78.84,39.19,0.0,0.0,100.83,0.0,0.0,789.69
35.1,42.25,74.56,566.06,28.69,23.98,33.6,61.4,78.04,43.36,0.0,0.0,73.35,0.0,0.0,604.45
34.11,43.62,40.94,302.56,27.84,22.95,33.06,67.16,84.99,44.66,0.0,33.7,39.93,0.0,69.94,366.16
32.95,46.5,3.0,22.06,26.61,24.77,30.2,72.27,77.75,54.78,0.0,101.89,2.61,0.0,427.36,24.28
31.88,51.12,0.0,0.0,25.17,26.64,29.71,76.65,71.2,55.28,0.0,98.13,0.0,0.0,710.19,0.0
30.88,54.88,0.0,0.0,24.49,28.6,28.29,77.83,60.72,60.32,0.0,120.39,0.0,0.0,805.21,0.0
29.81,59.12,0.0,0.0,23.98,30.26,27.57,79.67,51.79,63.7,0.0,146.65,0.0,0.0,831.13,0.0
28.77,61.0,0.0,0.0,23.64,31.87,26.34,80.02,46.66,67.95,0.0,166.01,0.0,0.0,855.07,0.0
27.71,67.88,0.0,0.0,23.15,33.32,25.97,83.8,44.73,68.65,34.19,183.38,0.0,70.97,862.36,0.0
26.55,72.62,0.0,0.0,24.63,33.97,24.6,78.5,41.81,78.91,100.94,177.2,0.0,423.4,841.9,0.0
25.35,75.5,0.0,0.0,26.51,34.13,25.39,71.91,42.62,76.07,97.19,149.52,0.0,703.38,815.34,0.0
24.52,77.62,0.0,0.0,28.4,33.8,23.53,61.61,44.71,90.72,118.73,117.88,0.0,794.08,760.13,0.0
23.86,80.5,0.0,0.0,30.1,34.47,23.6,52.4,41.09,90.41,145.01,96.73,0.0,821.88,757.54,0.0
23.35,82.0,0.0,0.0,31.66,33.36,23.54,47.39,44.12,90.21,163.57,72.14,0.0,842.47,594.53,0.0
23.32,82.62,34.69,72.0,32.98,32.5,24.92,45.87,46.58,82.71,179.16,38.46,5.74,842.53,352.73,0.0
24.52,79.25,100.0,419.44,33.74,30.42,23.83,42.53,53.95,93.38,174.35,2.65,20.36,828.36,24.67,0.0
26.39,72.62,96.25,696.56,34.09,29.59,24.19,42.75,55.77,93.45,149.07,0.0,72.24,812.89,0.0,1.35
28.23,62.5,117.06,782.94,34.02,28.39,22.98,44.05,59.91,100.0,119.75,0.0,181.31,772.19,0.0,6.7
29.96,53.0,143.38,812.62,34.16,27.52,24.28,42.05,63.91,98.03,94.67,0.0,237.75,741.46,0.0,9.57
31.48,48.12,161.12,829.88,33.24,26.41,27.18,44.5,67.6,77.1,71.54,0.0,327.34,589.58,0.0,26.88
32.69,47.0,174.94,822.69,32.23,25.84,26.95,47.54,69.26,80.99,37.73,0.0,416.91,346.02,0.0,121.07
33.54,43.25,171.5,814.81,30.53,24.87,27.46,53.53,77.46,73.8,2.67,0.0,393.04,24.86,0.0,237.73
34.05,42.88,148.62,810.44,29.53,24.98,28.47,56.01,78.47,66.43,0.0,0.0,351.06,0.0,0.0,295.95
34.2,43.38,121.62,784.25,28.44,23.88,30.0,59.71,88.55,62.88,0.0,0.0,253.19,0.0,0.0,519.49
33.89,43.0,92.62,725.38,27.5,23.76,29.13,64.02,89.4,68.3,0.0,0.0,143.93,0.0,0.0,518.85
33.14,44.88,70.94,584.62,26.45,23.61,30.95,67.43,89.73,58.03,0.0,0.0,143.01,0.0,0.0,217.02
31.99,48.5,37.0,339.31,25.78,24.27,29.76,69.57,86.98,64.31,0.0,5.5,52.82,0.0,0.0,58.82
30.62,53.12,2.69,25.06,25.01,23.79,28.12,76.73,93.63,71.87,0.0,20.3,0.0,0.0,0.0,0.0
29.48,56.25,0.0,0.0,24.77,23.99,29.02,79.68,94.85,67.89,0.0,71.21,0.0,0.0,1.33,0.0
28.48,59.5,0.0,0.0,24.06,23.57,27.7,87.47,100.0,74.91,0.0,189.59,0.0,0.0,7.0,0.0
27.48,64.12,0.0,0.0,23.84,24.71,27.14,88.89,95.21,76.45,0.0,245.5,0.0,0.0,9.88,0.0
26.48,67.25,0.0,0.0,23.65,26.56,25.21,89.49,80.86,86.3,0.0,313.98,0.0,0.0,25.79,0.0
25.73,69.88,0.0,0.0,23.94,26.92,24.65,89.11,81.19,88.49,5.37,415.92,0.0,0.0,120.79,0.0
25.12,76.0,0.0,0.0,23.78,27.73,24.59,93.75,72.4,85.47,20.28,401.12,0.0,0.0,242.62,0.0
24.59,80.88,0.0,0.0,23.89,28.69,25.45,95.55,65.41,80.69,70.7,356.84,0.0,1.32,300.82,0.0
24.21,86.38,0.0,0.0,23.86,29.81,24.13,99.66,63.75,85.47,193.74,249.88,0.0,7.16,512.68,0.0
23.91,88.38,0.0,0.0,24.93,29.63,23.9,93.79,66.03,85.0,249.38,149.47,0.0,10.03,538.8,0.0
23.68,89.25,0.0,0.0,26.25,30.46,23.48,82.74,60.21,87.02,307.3,138.35,0.0,25.24,209.95,0.0
23.66,91.25,5.25,0.0,26.9,29.6,22.97,81.28,65.03,90.3,415.43,52.26,33.6,120.64,58.19,37.61
23.76,93.88,20.25,0.0,27.87,28.45,24.19,71.7,70.25,84.28,405.15,0.0,125.44,245.06,0.0,172.96
23.8,96.25,70.19,1.31,28.8,28.55,24.39,64.89,70.32,80.56,359.73,0.0,220.24,303.25,0.0,90.46
24.11,97.62,197.88,7.31,29.72,27.57,25.03,64.19,75.58,71.74,248.22,0.0,281.78,509.28,0.0,59.83
25.11,92.38,253.25,10.19,29.88,26.98,26.87,64.89,77.35,64.12,152.23,0.0,359.16,548.77,0.0,30.2
25.98,84.62,300.62,24.69,30.22,25.74,25.77,61.29,83.28,81.65,136.02,0.0,374.79,206.41,0.0,33.33
26.89,81.38,414.94,120.5,29.53,25.12,27.32,65.39,85.68,79.59,51.97,0.0,377.89,57.88,0.0,29.76
27.99,71.0,409.19,247.5,28.62,24.77,25.99,69.43,84.42,88.63,0.0,0.0,278.14,0.0,0.0,23.15
28.9,64.38,362.62,305.69,28.32,24.87,26.92,71.53,84.35,81.79,0.0,0.0,161.79,0.0,0.0,4.15
29.64,64.62,246.56,505.88,27.51,23.98,26.65,75.91,86.36,82.34,0.0,0.0,75.02,0.0,0.0,0.19
30.09,63.75,155.0,558.75,26.9,23.7,24.92,77.8,86.25,91.52,0.0,0.0,100.7,0.0,0.0,0.0
30.01,62.38,133.69,202.88,26.0,23.37,25.28,81.76,87.7,86.34,0.0,0.0,101.0,0.0,0.0,0.19
29.46,65.75,51.69,57.56,25.36,23.15,23.12,84.28,89.15,95.99,0.0,34.05,40.36,0.0,38.11,0.68
28.76,68.62,0.0,0.0,24.85,24.14,24.56,83.9,84.58,83.48,0.0,125.0,0.0,0.0,172.36,0.0
28.12,72.75,0.0,0.0,24.58,24.74,23.48,86.17,78.66,88.34,0.0,225.99,0.0,0.0,92.83,0.0
27.46,76.25,0.0,0.0,23.91,25.41,22.42,86.8,69.87,89.63,0.0,289.99,0.0,0.0,61.57,0.0
26.83,78.25,0.0,0.0,23.6,26.58,21.93,86.87,65.5,87.53,0.0,352.05,0.0,0.0,29.6,0.0
26.23,80.25,0.0,0.0,23.32,26.28,21.42,88.04,78.88,88.42,0.0,389.45,0.0,0.0,34.64,0.0
25.56,82.88,0.0,0.0,23.24,27.2,22.11,88.58,80.3,84.69,34.27,374.66,0.0,38.37,29.5,0.0
24.93,83.38,0.0,0.0,24.11,26.65,20.1,84.73,84.81,98.47,124.78,292.6,0.0,172.05,24.36,0.0
24.33,88.0,0.0,0.0,24.91,26.99,21.05,77.7,81.4,90.07,228.87,162.58,0.0,94.01,4.17,0.0
23.85,87.25,0.0,0.0,25.6,26.55,20.54,68.94,82.92,92.96,294.09,74.51,0.0,62.44,0.19,0.0
23.51,87.5,0.0,0.0,26.43,25.45,20.03,66.19,88.26,96.03,348.49,104.88,0.0,29.3,0.0,0.0
23.27,88.38,0.0,0.0,26.53,25.39,18.78,77.5,85.67,100.0,396.79,101.81,0.0,35.29,0.19,0.0
23.32,88.0,34.5,38.62,27.14,23.8,19.55,80.65,91.74,98.25,373.05,42.52,32.28,29.38,0.71,49.86
24.09,84.88,124.56,171.75,26.98,24.32,21.44,82.91,84.99,86.15,299.83,0.0,114.89,24.96,0.0,300.09
25.06,76.75,231.75,95.19,27.02,23.75,23.21,81.2,86.67,80.12,162.98,0.0,165.25,4.18,0.0,473.13
25.77,68.0,298.19,63.31,26.5,23.03,24.43,83.21,86.07,82.12,74.26,0.0,210.92,0.19,0.0,516.38
26.31,66.88,344.94,29.0,25.72,22.5,26.53,86.63,84.26,67.96,106.97,0.0,255.22,0.0,0.0,574.3
26.75,76.12,404.12,35.94,25.44,21.94,27.01,85.34,85.34,60.61,102.21,0.0,278.88,0.19,0.0,534.48
27.09,81.0,371.44,29.25,24.14,22.0,30.05,89.62,85.4,47.99,43.61,0.0,311.13,0.73,0.0,640.66
27.26,81.0,307.06,25.56,24.19,20.77,30.93,85.75,94.18,45.0,0.0,0.0,297.3,0.0,0.0,637.76
27.05,81.0,163.38,4.19,23.89,20.93,30.53,85.84,90.85,46.74,0.0,0.0,261.27,0.0,0.0,571.12
26.46,83.5,74.0,0.19,23.33,20.47,31.05,84.28,93.42,43.89,0.0,0.0,231.93,0.0,0.0,545.85
25.95,85.0,109.06,0.0,22.78,20.11,29.36,82.63,95.52,48.64,0.0,0.0,158.11,0.0,0.0,433.58
25.49,85.0,102.62,0.19,22.2,19.37,28.9,83.79,100.0,49.49,0.0,0.0,104.13,0.0,0.0,337.75
24.43,87.5,44.69,0.75,21.94,19.78,28.68,85.76,96.69,49.24,0.0,32.83,46.98,0.0,50.71,187.33
24.09,86.5,0.0,0.0,21.1,21.26,27.38,92.03,87.26,51.28,0.0,113.48,0.0,0.0,296.39,0.0
24.01,85.0,0.0,0.0,20.87,23.01,27.14,91.23,81.31,50.18,0.0,162.93,0.0,0.0,466.51,0.0
23.59,82.5,0.0,0.0,20.44,24.53,25.85,93.65,81.56,54.49,0.0,212.4,0.0,0.0,520.0,0.0
23.02,81.0,0.0,0.0,20.15,26.41,24.22,95.26,68.54,60.38,0.0,253.11,0.0,0.0,569.55,0.0
22.43,82.25,0.0,0.0,19.66,27.37,23.72,98.27,59.11,61.64,0.0,286.5,0.0,0.0,549.08,0.0
21.89,86.12,0.0,0.0,19.89,29.45,23.98,95.9,50.24,60.54,33.11,298.82,0.0,51.14,615.3,0.0
21.39,89.88,0.0,0.0,21.18,30.34,24.01,87.82,47.06,61.18,112.77,285.81,0.0,294.54,613.1,0.0
20.82,91.62,0.0,0.0,22.91,30.44,21.41,81.91,47.06,75.58,161.78,259.54,0.0,463.19,567.34,0.0
20.41,93.88,0.0,0.0,24.58,30.76,21.46,81.28,44.82,76.25,213.14,227.4,0.0,521.81,535.21,0.0
20.18,95.0,0.0,0.0,26.35,29.82,22.33,68.83,47.13,70.42,252.05,163.71,0.0,567.18,448.95,0.0
19.91,96.25,0.0,0.0,27.55,29.23,20.23,58.37,48.37,79.58,290.31,106.72,0.0,556.39,346.16,0.0
19.99,95.12,33.38,51.56,29.15,28.59,21.34,51.37,49.56,73.23,292.66,46.68,33.23,602.62,186.13,19.72
21.1,88.38,112.06,292.69,30.05,27.33,23.06,48.09,51.45,68.03,280.06,0.0,133.05,600.77,0.0,103.08
22.82,82.5,160.62,459.88,30.39,26.73,22.72,47.22,51.71,74.51,258.68,0.0,213.53,565.45,0.0,117.5
24.62,81.0,213.88,523.62,30.62,25.75,24.71,45.29,54.87,65.74,225.14,0.0,301.48,529.88,0.0,226.03
26.3,69.12,251.0,564.81,30.05,24.6,26.4,46.37,58.82,56.49,166.51,0.0,375.69,456.63,0.0,239.26
