Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
23.85,76.88,0.0,0.0,23.16,28.66,22.3,94.61,74.89,94.54,104.65,478.29,0.0,65.41,76.91,0.0
23.39,79.88,0.0,0.0,24.04,27.82,22.47,90.16,86.52,91.15,208.96,408.05,0.0,126.0,35.84,0.0
23.07,84.12,0.0,0.0,25.16,27.97,22.82,82.48,87.9,86.3,294.6,354.1,0.0,130.66,44.0,0.0
22.81,85.38,0.0,0.0,26.02,28.08,23.46,76.35,85.78,81.26,361.75,276.54,0.0,114.68,75.92,0.0
22.64,87.5,0.0,0.0,27.24,28.13,23.35,71.03,83.19,82.13,441.63,185.16,0.0,152.57,69.81,0.0
22.54,93.38,17.62,10.12,28.17,28.4,20.96,67.79,78.25,97.59,487.02,72.31,16.17,97.4,5.75,18.39
23.06,95.38,103.81,64.88,28.55,27.8,23.75,75.51,77.25,78.99,474.49,6.86,102.85,76.3,0.0,143.91
24.15,89.38,210.81,127.12,28.07,26.95,24.2,85.01,78.33,76.7,415.71,0.0,176.83,36.52,0.0,297.56
25.29,81.62,297.75,132.06,28.21,26.09,26.15,86.45,79.58,69.61,360.36,0.0,257.48,44.78,0.0,401.51
26.2,75.25,367.12,116.38,28.36,25.59,27.43,84.14,81.17,63.57,282.27,0.0,334.24,77.49,0.0,386.48
27.12,71.75,437.25,151.06,28.32,24.04,28.56,82.1,89.47,59.35,187.74,0.0,389.42,70.78,0.0,379.38
27.94,69.12,477.81,95.56,28.16,24.2,28.63,79.63,84.19,60.74,71.13,0.0,352.48,5.65,0.0,410.46
28.45,76.12,470.69,75.69,27.48,22.92,30.24,79.12,90.71,53.36,6.71,0.0,342.72,0.0,0.0,496.36
28.29,83.5,423.38,37.19,26.72,22.77,30.06,79.67,89.27,55.06,0.0,0.0,267.36,0.0,0.0,528.05
28.41,85.0,366.62,45.56,25.97,22.76,31.51,80.29,86.65,50.67,0.0,0.0,226.26,0.0,0.0,604.04
28.6,82.5,288.0,79.06,25.4,22.95,31.97,82.33,84.44,48.0,0.0,0.0,164.19,0.0,0.0,648.63
28.48,81.0,190.31,71.75,24.35,22.79,31.83,87.55,85.69,45.77,0.0,0.0,91.88,0.0,0.0,664.54
27.96,81.0,69.94,5.56,24.1,21.6,30.54,84.78,93.48,49.14,0.0,16.99,59.76,0.0,19.32,411.4
27.2,81.0,6.56,0.0,23.23,23.24,29.42,88.79,82.12,53.78,0.0,99.33,15.12,0.0,138.98,30.61
26.52,81.0,0.0,0.0,22.92,24.09,29.63,88.32,77.35,56.71,0.0,175.39,0.0,0.0,295.13,0.0
25.86,81.0,0.0,0.0,22.73,25.81,28.09,86.82,71.37,66.37,0.0,251.59,0.0,0.0,392.31,0.0
25.23,83.5,0.0,0.0,22.7,27.2,25.75,86.03,64.66,75.6,0.0,328.87,0.0,0.0,380.27,0.0
24.62,85.62,0.0,0.0,22.51,28.4,26.56,87.47,60.05,68.04,0.0,385.02,0.0,0.0,375.1,0.0
24.02,85.38,0.0,0.0,21.92,29.02,26.46,91.43,59.12,70.27,17.4,362.99,0.0,19.79,422.7,0.0
23.49,86.88,0.0,0.0,22.98,30.3,23.87,83.68,53.12,82.29,97.57,344.3,0.0,136.52,498.65,0.0
23.05,87.38,0.0,0.0,24.03,30.62,23.5,77.68,53.03,83.53,174.66,278.93,0.0,293.91,550.9,0.0
22.71,87.0,0.0,0.0,25.64,31.55,24.19,72.24,50.52,82.26,248.64,226.91,0.0,387.72,605.77,0.0
22.48,87.62,0.0,0.0,27.08,31.86,22.44,65.2,48.37,93.4,326.18,162.94,0.0,377.16,643.69,0.0
22.27,89.25,0.0,0.0,28.32,31.69,22.04,60.4,46.26,99.67,382.82,90.94,0.0,372.95,657.74,0.0
22.2,89.38,17.81,20.25,29.22,30.73,22.92,58.31,48.51,96.5,368.25,60.57,17.99,428.82,416.98,12.57
22.76,85.25,95.81,134.06,30.33,29.64,22.99,53.0,52.95,99.66,345.09,15.37,98.39,499.79,31.12,89.92
23.98,78.0,173.94,292.69,30.9,29.22,24.32,52.02,58.48,91.8,284.72,0.0,193.02,562.32,0.0,255.17
25.5,73.12,245.69,383.12,31.57,28.01,24.02,50.45,66.75,97.4,227.24,0.0,211.07,606.63,0.0,395.22
26.98,65.75,323.5,374.06,31.81,26.42,25.93,48.56,72.3,86.31,162.32,0.0,252.23,641.22,0.0,498.16
28.25,60.75,380.62,370.81,31.61,26.34,29.36,46.51,69.15,68.88,90.47,0.0,347.9,654.34,0.0,593.95
29.39,57.5,373.5,434.94,30.82,25.83,27.99,48.2,73.76,77.44,60.97,0.0,332.32,419.77,0.0,421.76
30.36,52.88,345.88,500.94,29.75,24.21,28.82,52.54,80.39,75.11,15.5,0.0,350.43,31.37,0.0,391.94
31.14,51.0,290.5,573.75,29.02,23.69,30.82,59.37,82.45,63.61,0.0,0.0,340.56,0.0,0.0,490.7
31.59,50.38,227.56,607.5,27.97,23.76,31.48,66.93,85.0,57.41,0.0,0.0,353.0,0.0,0.0,370.9
31.76,48.75,161.69,638.75,26.75,22.7,30.43,70.65,91.7,60.37,0.0,0.0,270.43,0.0,0.0,275.77
31.55,46.75,90.0,650.94,26.23,22.33,28.9,69.7,97.64,68.01,0.0,0.0,169.54,0.0,0.0,192.62
30.9,47.88,61.38,422.56,25.51,22.7,29.24,75.51,98.06,65.37,0.0,17.71,85.84,0.0,12.38,41.04
29.85,52.12,15.62,31.62,24.38,22.96,29.51,79.45,99.83,62.18,0.0,98.23,8.53,0.0,89.77,2.32
28.84,60.25,0.0,0.0,23.78,24.13,27.95,81.92,93.09,73.15,0.0,190.45,0.0,0.0,251.78,0.0
27.94,67.12,0.0,0.0,23.54,24.67,26.42,86.38,93.26,81.68,0.0,221.88,0.0,0.0,415.45,0.0
27.04,69.0,0.0,0.0,22.84,26.32,26.24,90.85,84.03,78.62,0.0,259.68,0.0,0.0,512.86,0.0
26.14,70.25,0.0,0.0,22.48,28.7,25.35,96.63,72.5,79.87,0.0,332.79,0.0,0.0,568.17,0.0
25.24,77.25,0.0,0.0,22.59,28.6,25.03,98.84,74.34,81.97,17.58,348.13,0.0,12.29,441.82,0.0
24.52,78.5,0.0,0.0,22.95,29.37,24.44,99.92,72.37,85.55,98.14,365.44,0.0,89.7,408.72,0.0
23.86,81.38,0.0,0.0,24.03,30.61,23.18,93.73,64.62,90.74,189.16,335.5,0.0,250.08,483.41,0.0
23.35,87.75,0.0,0.0,24.99,31.05,22.11,91.19,59.27,91.8,227.29,342.9,0.0,425.57,360.3,0.0
22.95,90.0,0.0,0.0,26.51,30.47,22.37,82.89,60.19,87.34,263.4,271.27,0.0,520.21,276.64,0.0
22.61,95.62,0.0,0.0,28.37,29.52,23.35,74.31,65.26,81.37,325.24,177.74,0.0,555.27,201.93,0.0
22.5,99.62,17.44,12.19,28.9,29.26,21.65,72.8,65.31,91.43,356.04,85.92,13.36,451.85,41.08,66.95
22.94,100.0,98.06,89.62,29.64,28.87,22.18,70.99,65.34,85.66,372.94,8.17,63.84,417.11,2.22,360.43
23.95,94.38,187.88,248.38,30.5,27.66,25.3,65.12,74.7,69.31,332.97,0.0,122.42,479.77,0.0,596.84
25.27,89.12,232.69,435.69,30.84,26.51,26.56,60.19,81.15,63.76,337.86,0.0,156.65,354.99,0.0,693.79
26.68,81.75,267.12,527.56,30.49,25.98,28.51,60.09,80.12,53.78,271.7,0.0,192.47,277.07,0.0,766.24
28.08,76.12,317.69,542.38,29.83,25.12,30.21,63.88,81.25,47.55,181.84,0.0,233.63,206.59,0.0,788.96
29.16,71.25,363.94,461.88,29.26,24.55,30.15,65.28,84.98,48.76,85.96,0.0,224.19,41.1,0.0,726.66
29.88,69.62,380.44,425.5,28.55,23.98,32.81,66.92,88.58,40.6,7.99,0.0,247.28,2.17,0.0,822.55
30.41,65.62,330.44,476.12,27.52,23.14,32.64,75.48,91.06,42.18,0.0,0.0,202.76,0.0,0.0,784.99
30.66,61.12,332.81,349.69,26.56,22.42,31.48,80.89,89.84,44.81,0.0,0.0,146.84,0.0,0.0,689.07
30.51,60.0,272.12,277.5,25.85,22.43,32.46,80.87,86.98,42.74,0.0,0.0,118.58,0.0,0.0,716.11
30.09,62.5,185.94,211.25,25.0,22.76,33.46,81.93,85.12,40.54,0.0,0.0,96.88,0.0,0.0,696.78
29.27,65.25,86.0,41.12,24.31,21.92,31.68,86.49,89.78,46.8,0.0,13.62,65.26,0.0,68.25,399.94
28.27,68.5,7.81,2.12,23.75,22.55,29.99,90.1,83.52,53.29,0.0,65.61,10.15,0.0,370.43,28.65
27.4,76.25,0.0,0.0,23.11,24.78,29.7,91.22,72.09,57.01,0.0,118.18,0.0,0.0,576.17,0.0
26.6,80.62,0.0,0.0,22.58,26.25,27.24,88.86,65.26,68.75,0.0,153.3,0.0,0.0,678.93,0.0
25.74,81.62,0.0,0.0,22.46,28.07,27.17,86.8,55.58,71.53,0.0,186.79,0.0,0.0,743.65,0.0
24.9,82.62,0.0,0.0,22.46,29.68,27.67,87.0,49.53,69.52,0.0,225.31,0.0,0.0,760.89,0.0
24.1,88.0,0.0,0.0,22.05,30.34,26.14,88.95,48.13,75.71,13.75,227.25,0.0,68.91,736.58,0.0
23.55,91.62,0.0,0.0,22.73,32.16,23.75,82.45,42.68,86.4,66.49,236.79,0.0,375.44,787.68,0.0
23.09,91.38,0.0,0.0,24.52,32.45,23.82,73.49,42.78,85.03,116.06,200.04,0.0,565.83,774.44,0.0
22.71,87.88,0.0,0.0,26.09,32.11,24.75,66.0,42.96,75.82,151.62,154.07,0.0,671.49,723.04,0.0
22.48,86.62,0.0,0.0,27.85,32.61,22.85,56.48,42.31,84.21,183.96,119.82,0.0,732.36,723.62,0.0
22.21,88.88,0.0,0.0,29.41,32.88,23.09,50.51,42.39,81.54,221.16,93.13,0.0,746.85,669.79,0.0
22.16,88.12,13.88,69.56,30.43,31.58,21.83,47.82,47.15,96.16,228.78,64.78,13.59,741.54,397.03,55.03
22.89,81.38,67.38,380.44,31.84,30.14,24.29,43.71,52.71,86.78,231.55,10.26,77.07,770.25,28.98,346.13
24.3,74.88,113.94,555.5,32.35,29.46,24.36,43.08,58.01,88.82,198.67,0.0,119.24,769.16,0.0,467.64
25.96,66.75,149.94,664.06,32.42,27.77,27.27,42.04,66.32,74.34,157.69,0.0,175.31,740.02,0.0,622.51
27.66,57.38,181.12,721.06,32.68,27.26,27.28,42.09,71.08,71.75,120.44,0.0,210.35,727.37,0.0,571.32
29.18,51.5,217.0,732.81,32.58,27.03,30.16,43.32,73.01,58.16,91.26,0.0,296.53,656.3,0.0,613.7
30.51,47.5,230.31,746.5,31.52,25.83,29.98,47.32,77.48,60.47,64.55,0.0,292.72,395.57,0.0,549.3
31.56,44.75,226.31,752.81,30.22,24.31,31.37,52.41,83.2,54.52,10.32,0.0,301.4,29.14,0.0,570.09
32.27,43.38,197.31,763.88,29.34,24.03,33.78,58.5,83.76,46.1,0.0,0.0,305.27,0.0,0.0,653.19
32.69,41.12,161.31,757.0,28.04,24.26,33.37,65.1,78.66,49.71,0.0,0.0,228.1,0.0,0.0,632.56
32.74,41.88,121.06,731.12,27.3,23.16,32.28,70.85,82.41,55.3,0.0,0.0,154.29,0.0,0.0,558.09
32.33,44.25,89.38,642.81,26.71,23.14,31.91,74.76,81.27,56.22,0.0,0.0,115.7,0.0,0.0,463.15
31.48,47.5,64.31,394.12,25.67,22.49,31.29,78.36,92.02,58.32,0.0,14.29,65.13,0.0,57.89,293.45
30.29,52.12,10.38,29.31,24.59,24.03,30.43,81.6,88.45,61.73,0.0,75.69,9.0,0.0,339.94,22.44
29.24,59.0,0.0,0.0,24.14,24.77,29.83,83.13,86.41,66.22,0.0,122.87,0.0,0.0,481.88,0.0
28.27,63.88,0.0,0.0,24.02,27.01,28.44,80.08,75.79,73.14,0.0,172.13,0.0,0.0,611.19,0.0
27.34,70.62,0.0,0.0,23.32,27.86,27.37,81.52,69.0,78.36,0.0,219.87,0.0,0.0,597.16,0.0
26.44,76.5,0.0,0.0,23.16,30.05,28.27,81.13,58.64,72.88,0.0,294.17,0.0,0.0,608.82,0.0
25.54,79.25,0.0,0.0,22.82,30.61,26.99,89.95,57.98,81.32,14.65,307.11,0.0,59.32,576.31,0.0
24.83,80.0,0.0,0.0,23.9,31.78,26.34,89.28,53.01,86.99,75.0,310.8,0.0,336.84,587.85,0.0
24.23,82.5,0.0,0.0,24.97,33.31,26.07,85.21,47.74,91.23,124.68,295.76,0.0,489.0,632.84,0.0
23.81,81.5,0.0,0.0,26.87,33.3,27.01,76.52,49.98,87.12,170.53,226.89,0.0,605.54,629.22,0.0
23.45,80.62,0.0,0.0,28.15,32.78,27.08,67.62,53.46,84.48,224.62,160.21,0.0,610.08,579.49,0.0
23.18,81.0,0.0,0.0,29.99,32.39,27.23,58.88,54.42,80.95,292.99,119.95,0.0,606.38,480.13,0.0
23.1,87.88,15.0,60.75,30.92,31.65,26.95,56.74,56.91,85.68,314.3,66.87,12.61,589.81,301.32,0.0
23.79,90.12,74.31,333.75,31.98,30.62,25.8,52.26,60.93,94.59,315.49,9.13,71.12,596.74,22.75,1.24
25.14,84.0,126.5,496.12,33.08,29.88,25.47,48.56,65.98,98.49,291.0,0.0,149.48,622.67,0.0,8.31
26.76,77.25,168.94,599.88,33.26,28.9,26.98,50.12,70.88,92.66,226.29,0.0,250.99,627.55,0.0,20.78
28.4,66.25,229.38,623.0,33.03,28.04,27.8,52.54,74.93,88.98,163.16,0.0,326.03,590.18,0.0,28.29
29.94,59.12,291.81,603.94,32.62,28.14,30.49,53.52,73.56,75.67,122.07,0.0,440.45,488.63,0.0,35.37
31.19,55.5,321.5,603.31,31.83,27.22,31.27,56.21,80.03,75.43,67.75,0.0,456.98,305.26,0.0,28.79
32.16,51.5,320.19,605.62,30.71,26.69,30.91,60.52,84.94,70.67,9.19,0.0,412.76,22.91,0.0,22.98
32.88,49.38,286.25,612.5,29.91,26.4,31.38,65.87,89.17,62.55,0.0,0.0,361.56,0.0,0.0,18.53
33.23,50.25,225.69,625.88,29.13,26.77,31.88,69.75,88.68,67.8,0.0,0.0,316.92,0.0,0.0,19.72
33.24,51.62,166.12,600.88,28.37,26.72,30.27,73.21,86.8,83.7,0.0,0.0,211.51,0.0,0.0,8.7
32.83,52.62,124.19,497.12,28.08,26.72,30.54,73.91,84.17,83.35,0.0,0.0,139.76,0.0,0.0,2.12
31.98,55.5,68.62,309.19,27.33,26.56,29.68,79.39,88.22,87.03,0.0,12.27,56.61,0.0,0.0,0.12
30.79,60.12,9.25,23.06,26.86,26.17,29.43,83.91,92.24,85.43,0.0,73.09,4.81,0.0,1.28,0.0
29.93,65.75,0.0,0.0,26.57,26.14,28.76,88.15,94.18,84.28,0.0,157.39,0.0,0.0,8.75,0.0
29.33,68.62,0.0,0.0,26.64,27.3,29.11,89.47,90.58,78.61,0.0,257.19,0.0,0.0,21.3,0.0
28.66,71.5,0.0,0.0,26.54,28.28,28.2,87.96,86.11,83.69,0.0,338.08,0.0,0.0,29.33,0.0
28.02,74.25,0.0,0.0,26.46,30.03,27.14,85.77,78.33,88.92,0.0,426.85,0.0,0.0,34.28,0.0
27.43,78.75,0.0,0.0,26.37,30.79,25.36,89.48,78.21,100.0,12.11,442.27,0.0,0.0,27.87,0.0
27.01,82.88,0.0,0.0,26.35,30.88,26.47,91.06,70.84,93.87,74.08,411.82,0.0,1.29,22.93,0.0
26.71,87.12,0.0,0.0,26.47,31.25,24.59,92.03,63.15,100.0,161.35,358.22,0.0,8.97,18.36,0.0
26.54,90.25,0.0,0.0,27.47,31.5,25.1,89.54,69.78,100.0,260.28,308.65,0.0,21.55,19.2,0.0
26.38,89.12,0.0,0.0,28.52,30.64,24.81,84.68,81.6,99.4,344.1,217.41,0.0,29.86,8.95,0.0
26.24,87.38,0.0,0.0,29.8,30.53,25.47,79.67,83.42,92.84,420.05,139.63,0.0,33.74,2.12,0.0
26.2,90.75,11.94,0.0,30.55,29.65,25.26,79.61,87.26,96.88,434.92,56.46,11.56,27.4,0.12,0.0
26.51,89.88,75.06,1.31,30.86,29.34,26.23,70.92,85.96,92.17,411.35,4.78,78.94,22.91,0.0,1.99
26.76,89.88,165.31,9.19,31.19,28.91,25.25,63.45,83.39,97.64,356.55,0.0,159.85,18.28,0.0,11.93
27.61,88.5,263.38,21.81,31.31,28.9,26.28,70.76,79.8,89.66,304.51,0.0,261.58,18.95,0.0,28.43
28.73,83.25,350.12,30.38,30.82,28.22,27.9,80.55,83.59,83.43,220.36,0.0,387.23,9.07,0.0,56.7
29.6,81.0,413.25,33.19,30.53,26.77,28.97,83.46,91.34,81.23,139.56,0.0,440.51,2.12,0.0,88.59
30.34,81.0,427.56,26.94,29.63,25.82,29.04,87.38,99.04,84.82,56.39,0.0,435.26,0.12,0.0,42.46
30.85,71.0,410.88,22.88,29.3,26.46,29.3,86.23,93.94,87.89,4.76,0.0,424.15,0.0,0.0,51.46
31.13,63.75,354.88,18.19,28.99,25.22,29.14,82.95,100.0,90.44,0.0,0.0,372.8,0.0,0.0,37.02
31.14,71.75,300.38,18.69,28.8,25.38,31.07,80.4,99.28,73.88,0.0,0.0,362.29,0.0,0.0,72.29
30.98,79.5,223.31,9.19,28.22,25.17,31.99,83.55,96.95,64.32,0.0,0.0,298.49,0.0,0.0,64.98
30.52,83.5,139.5,2.12,26.59,25.37,30.09,92.54,93.54,73.79,0.0,0.0,154.59,0.0,0.0,10.16
29.61,87.5,56.31,0.12,26.05,25.26,30.23,97.46,96.88,70.78,0.0,11.56,67.91,0.0,0.0,0.51
29.26,86.5,4.75,0.0,26.45,25.82,30.12,93.97,95.08,69.18,0.0,76.72,5.85,0.0,1.94,0.0
29.05,82.5,0.0,0.0,25.53,25.7,29.22,98.66,94.69,72.84,0.0,165.33,0.0,0.0,12.34,0.0
28.71,81.0,0.0,0.0,25.51,26.62,27.38,98.33,87.58,81.95,0.0,268.26,0.0,0.0,29.15,0.0
28.23,83.5,0.0,0.0,25.35,27.5,26.1,95.73,85.9,87.74,0.0,376.96,0.0,0.0,55.19,0.0
26.44,93.75,0.0,0.0,25.31,28.68,26.47,93.9,82.99,82.56,0.0,431.72,0.0,0.0,86.83,0.0
26.25,95.88,0.0,0.0,25.26,29.32,26.67,96.88,83.22,76.14,11.56,444.13,0.0,0.0,43.32,0.0
26.45,94.0,0.0,0.0,25.61,29.69,24.83,96.54,85.57,84.15,75.61,436.67,0.0,1.91,52.98,0.0
25.8,96.5,0.0,0.0,25.93,29.79,25.05,93.22,86.6,80.66,168.07,391.9,0.0,12.55,38.91,0.0
25.63,97.38,0.0,0.0,26.79,30.84,23.37,86.54,75.13,90.5,271.6,356.55,0.0,29.52,71.15,0.0
25.51,94.5,0.0,0.0,27.31,31.32,24.84,87.14,67.72,81.11,371.82,285.47,0.0,54.44,62.15,0.0
25.27,94.25,0.0,0.0,28.53,30.28,25.11,83.87,72.83,78.81,427.33,156.7,0.0,85.94,10.3,0.0
25.26,96.88,11.56,0.0,29.45,30.07,23.62,82.42,71.58,86.74,448.57,67.17,17.06,43.76,0.51,21.33
25.43,98.0,74.5,1.88,29.88,29.67,24.93,84.41,71.53,79.94,442.93,5.67,107.8,53.74,0.0,122.14
26.12,91.75,170.81,12.75,30.11,28.91,26.7,84.67,74.55,74.13,401.45,0.0,214.85,39.86,0.0,211.86
26.94,85.5,274.94,29.88,30.73,27.71,26.26,75.76,80.1,80.89,353.68,0.0,235.47,70.57,0.0,309.86
27.14,88.38,366.69,53.69,30.99,26.75,27.37,69.42,83.99,73.37,278.95,0.0,299.71,60.73,0.0,309.62
28.41,84.75,422.94,85.06,30.37,26.61,28.86,72.36,81.78,64.99,157.76,0.0,357.1,10.37,0.0,324.28
29.57,81.62,453.0,44.19,30.0,26.35,30.83,71.98,77.95,56.34,66.81,0.0,342.94,0.5,0.0,465.83
30.05,83.25,449.19,54.5,29.45,25.17,31.02,72.71,82.2,57.08,5.59,0.0,289.86,0.0,0.0,495.0
30.39,82.75,411.0,40.81,28.75,25.02,33.08,75.4,80.83,49.14,0.0,0.0,279.32,0.0,0.0,573.43
30.63,76.38,350.81,70.0,27.88,24.01,33.17,79.17,86.69,48.37,0.0,0.0,224.99,0.0,0.0,571.75
30.7,71.12,272.44,59.31,27.08,24.6,34.92,82.12,82.56,42.98,0.0,0.0,200.29,0.0,0.0,613.02
30.45,71.88,158.81,10.44,26.67,24.63,32.39,81.39,81.71,52.74,0.0,0.0,116.85,0.0,0.0,467.68
29.93,72.38,66.44,0.5,26.2,23.87,32.38,78.85,85.25,52.88,0.0,17.37,71.1,0.0,21.73,298.24
29.26,73.88,5.5,0.0,25.34,24.82,30.55,81.22,80.53,58.5,0.0,107.02,9.22,0.0,121.26,20.79
28.62,76.25,0.0,0.0,25.0,26.29,31.67,80.91,76.44,55.1,0.0,208.89,0.0,0.0,205.99,0.0
28.02,78.25,0.0,0.0,24.33,26.82,30.62,84.78,77.88,59.02,0.0,245.73,0.0,0.0,323.37,0.0
27.36,80.25,0.0,0.0,24.48,28.07,29.97,83.28,70.06,60.43,0.0,316.2,0.0,0.0,326.66,0.0
26.73,81.0,0.0,0.0,24.39,29.45,28.85,83.17,62.44,65.8,0.0,373.77,0.0,0.0,339.42,0.0
26.06,79.75,0.0,0.0,23.99,31.02,25.61,84.5,55.61,81.54,17.53,347.62,0.0,21.92,472.19,0.0
25.49,80.25,0.0,0.0,24.77,31.65,26.16,80.82,54.73,78.73,106.64,304.15,0.0,120.82,519.4,0.0
24.99,81.0,0.0,0.0,26.09,33.03,26.13,77.59,49.32,76.61,205.92,278.31,0.0,203.06,571.37,0.0
24.61,82.88,0.0,0.0,27.1,33.31,25.25,76.38,47.88,79.2,250.87,227.4,0.0,330.13,577.87,0.0
24.38,84.0,0.0,0.0,28.41,34.23,23.21,68.4,45.3,88.19,324.45,191.4,0.0,335.17,585.79,0.0
24.18,84.62,0.0,0.0,29.75,32.89,23.54,61.16,50.99,84.0,382.1,121.3,0.0,346.99,485.5,0.0
24.1,83.75,17.69,22.12,31.11,32.51,24.66,55.24,52.38,81.21,349.97,71.8,17.18,475.38,301.18,16.32
24.73,81.12,106.25,120.38,31.96,31.1,24.98,53.56,56.37,84.87,311.29,9.61,104.2,531.61,21.68,93.01
25.91,78.75,202.94,200.12,33.0,31.1,24.85,49.41,57.55,89.94,277.81,0.0,195.2,570.34,0.0,152.64
27.34,74.88,256.0,336.88,33.39,30.11,25.45,47.63,61.32,86.63,228.6,0.0,237.44,580.94,0.0,265.79
28.71,66.75,332.69,343.69,33.89,29.33,27.94,46.46,63.47,72.36,186.95,0.0,267.24,572.17,0.0,502.11
30.01,59.88,390.44,354.56,33.14,28.33,30.89,50.12,68.46,57.01,123.52,0.0,370.01,494.4,0.0,515.72
31.19,54.88,352.31,478.56,32.58,26.3,30.94,52.13,77.9,57.48,72.15,0.0,368.93,302.65,0.0,441.15
32.23,52.38,318.44,543.81,31.38,26.16,31.1,55.31,78.74,56.31,9.8,0.0,432.92,22.12,0.0,203.44
32.98,49.5,277.31,569.31,30.82,25.75,31.0,58.77,78.81,57.64,0.0,0.0,384.86,0.0,0.0,295.99
33.45,47.38,229.81,584.0,29.86,25.04,33.15,62.47,80.41,49.17,0.0,0.0,301.28,0.0,0.0,569.66
33.6,47.62,182.5,558.56,29.01,23.85,31.23,64.98,84.47,56.11,0.0,0.0,225.94,0.0,0.0,336.07
33.35,49.25,125.75,503.31,28.06,23.84,31.73,69.79,82.31,53.77,0.0,0.0,183.0,0.0,0.0,103.97
32.64,51.88,72.5,304.12,26.65,24.32,31.74,76.07,83.29,54.17,0.0,16.78,90.32,0.0,15.94,36.28
31.61,54.25,10.0,22.56,26.16,24.73,28.97,78.75,86.43,65.16,0.0,102.41,6.78,0.0,91.41,2.19
30.57,60.0,0.0,0.0,25.56,25.21,30.32,79.9,87.72,60.24,0.0,200.54,0.0,0.0,156.82,0.0
29.64,63.62,0.0,0.0,24.94,26.12,28.27,81.02,82.81,68.53,0.0,250.13,0.0,0.0,279.99,0.0
28.74,66.5,0.0,0.0,24.17,28.08,26.27,82.61,71.68,75.93,0.0,269.84,0.0,0.0,506.99,0.0
27.84,71.12,0.0,0.0,23.98,30.23,27.05,81.46,60.0,67.73,0.0,353.94,0.0,0.0,493.33,0.0
26.94,74.25,0.0,0.0,24.15,30.86,24.62,84.34,57.8,75.27,16.58,366.93,0.0,15.75,438.76,0.0
26.16,78.75,0.0,0.0,24.61,31.25,23.94,87.22,55.72,77.15,101.52,437.71,0.0,90.61,205.69,0.0
25.4,81.0,0.0,0.0,25.39,31.39,24.53,86.61,56.13,75.64,203.21,396.12,0.0,158.91,304.65,0.0
24.85,81.62,0.0,0.0,26.46,32.63,24.8,80.91,51.15,75.16,256.47,290.86,0.0,287.09,549.96,0.0
24.45,80.75,0.0,0.0,28.14,31.79,22.62,71.34,54.05,86.74,271.14,235.62,0.0,509.44,350.47,0.0
24.11,80.62,0.0,0.0,29.9,31.8,22.99,61.5,53.51,82.33,345.91,183.9,0.0,482.13,104.49,0.0
24.0,85.38,16.38,15.56,30.82,31.38,23.29,57.96,55.64,80.48,365.94,88.1,13.69,437.57,35.39,50.58
24.5,88.0,100.62,89.81,31.33,29.54,24.89,55.42,62.7,75.92,440.1,7.08,81.69,206.81,2.28,300.42
25.55,85.5,205.88,161.0,31.58,29.71,25.44,55.37,63.12,75.92,401.75,0.0,147.33,308.98,0.0,429.79
26.75,79.0,262.81,294.19,32.37,28.29,26.33,52.13,68.45,74.26,285.65,0.0,205.18,540.1,0.0,480.13
28.2,71.0,272.44,511.88,32.06,26.88,27.05,53.03,72.9,71.53,240.47,0.0,228.13,357.68,0.0,526.38
29.61,63.0,337.88,470.94,31.83,26.78,28.83,53.38,69.06,66.1,184.36,0.0,277.81,104.74,0.0,556.5
30.79,58.12,364.94,436.38,31.19,25.15,31.24,56.38,72.63,57.63,86.99,0.0,322.28,34.95,0.0,622.48
31.39,55.12,442.5,207.94,29.83,24.45,32.37,61.48,74.51,54.32,7.23,0.0,304.75,2.33,0.0,655.16
31.75,54.62,407.38,313.31,29.4,24.42,33.71,64.56,76.19,49.4,0.0,0.0,272.58,0.0,0.0,707.66
32.15,53.12,280.44,530.25,28.29,24.31,33.36,68.42,78.02,50.73,0.0,0.0,217.4,0.0,0.0,650.12
32.3,52.0,245.31,364.88,27.18,23.08,34.16,71.39,84.06,46.36,0.0,0.0,163.44,0.0,0.0,677.86
31.86,53.25,184.81,105.0,26.65,23.1,33.72,69.72,81.66,45.79,0.0,0.0,109.88,0.0,0.0,609.51
31.04,57.12,85.88,34.5,25.41,23.19,32.54,71.32,81.05,48.76,0.0,13.59,68.94,0.0,50.23,359.03
30.07,60.25,7.38,2.38,24.71,24.32,30.14,73.2,79.27,55.38,0.0,78.63,8.71,0.0,289.15,24.22
29.14,66.0,0.0,0.0,24.37,25.25,30.63,76.47,76.96,56.04,0.0,145.41,0.0,0.0,424.2,0.0
28.3,68.38,0.0,0.0,24.06,26.44,27.95,79.45,73.69,68.07,0.0,206.81,0.0,0.0,483.94,0.0
