Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
23.93,70.0,104.44,712.62,32.35,29.51,22.32,35.68,46.56,58.79,172.73,2.97,226.99,809.64,27.81,413.03
25.73,63.25,127.69,768.94,32.61,27.5,21.01,34.66,56.68,65.79,142.06,0.0,258.83,794.44,0.0,342.31
27.4,53.5,161.38,778.0,32.47,25.67,23.36,34.76,62.79,51.85,93.95,0.0,356.57,794.33,0.0,342.84
28.94,45.88,184.31,784.69,32.56,23.9,23.88,35.09,68.27,49.08,70.21,0.0,416.07,774.71,0.0,247.48
30.31,42.75,193.0,789.62,31.34,22.65,24.98,38.89,70.68,47.32,54.38,0.0,467.51,608.16,0.0,211.97
31.36,40.12,188.38,790.94,30.18,20.89,24.72,43.51,78.28,49.45,33.39,0.0,394.45,357.51,0.0,273.3
32.08,36.5,168.94,791.88,29.28,20.13,26.98,47.34,81.07,41.07,2.93,0.0,411.84,27.38,0.0,339.35
32.49,35.0,140.69,786.75,27.55,18.71,25.76,56.47,86.91,43.31,0.0,0.0,330.91,0.0,0.0,282.36
32.6,34.38,95.0,803.25,25.85,18.15,26.22,62.02,87.83,41.69,0.0,0.0,296.75,0.0,0.0,215.14
32.29,35.88,68.69,757.94,24.17,17.91,25.58,67.01,84.08,44.24,0.0,14.36,221.22,0.0,38.91,126.3
31.54,38.25,55.31,618.56,22.73,18.86,24.43,70.28,73.05,47.84,0.0,72.45,123.8,0.0,221.5,77.36
30.39,42.75,34.0,364.0,21.16,19.71,25.44,76.83,68.52,41.68,0.0,135.2,55.16,0.0,322.71,36.84
29.09,48.12,2.88,26.94,20.07,21.64,24.52,81.41,61.96,49.44,0.0,216.93,3.99,0.0,394.74,2.57
27.6,56.25,0.0,0.0,18.9,21.65,21.32,85.76,63.02,76.29,0.0,271.94,0.0,0.0,359.65,0.0
26.0,61.25,0.0,0.0,18.33,23.38,20.84,86.73,51.8,80.72,0.0,356.91,0.0,0.0,343.17,0.0
24.4,65.75,0.0,0.0,18.12,24.13,19.53,82.85,48.23,81.9,14.59,423.82,0.0,39.52,252.08,0.0
22.8,69.88,0.0,0.0,18.83,25.03,19.62,73.21,47.16,73.88,72.28,469.13,0.0,221.0,212.71,0.0
21.39,75.38,0.0,0.0,19.75,25.18,18.91,68.32,47.92,73.01,135.6,408.45,0.0,323.67,282.99,0.0
20.02,81.75,0.0,0.0,21.3,26.5,18.27,63.54,42.6,72.8,211.91,398.55,0.0,385.59,328.4,0.0
19.06,84.62,0.0,0.0,21.97,26.02,16.67,61.64,42.53,79.27,278.5,337.33,0.0,368.33,287.83,0.0
18.49,85.62,0.0,0.0,23.38,26.23,16.86,51.77,41.65,76.17,357.08,297.0,0.0,343.34,215.32,0.0
18.3,81.62,14.81,40.12,24.25,25.74,17.46,47.81,43.74,72.31,427.69,223.8,18.5,254.39,127.78,46.04
18.8,73.38,72.12,220.5,25.05,24.83,17.82,47.08,46.54,74.08,469.94,127.55,86.93,213.07,79.71,206.2
19.79,68.12,136.0,324.62,25.41,24.87,18.82,47.15,43.53,63.09,415.44,53.08,190.27,287.84,35.45,139.47
21.01,65.12,206.88,376.44,26.26,23.96,18.65,43.36,51.59,57.34,391.9,3.84,266.01,322.92,2.48,121.0
22.25,60.25,285.06,377.0,26.15,21.85,21.3,42.14,73.58,48.61,340.54,0.0,364.5,290.57,0.0,226.48
23.39,51.75,357.25,343.5,26.23,20.97,21.6,41.64,79.98,50.02,297.13,0.0,367.44,215.41,0.0,338.56
24.36,47.38,431.56,256.69,25.82,19.7,23.41,43.5,80.95,43.15,225.09,0.0,388.11,128.51,0.0,442.13
25.07,47.0,470.75,213.44,25.03,19.09,22.87,45.9,76.94,45.79,129.43,0.0,363.94,80.89,0.0,371.72
25.61,46.38,422.44,292.69,24.58,18.3,25.77,44.45,76.51,38.94,52.04,0.0,380.28,34.75,0.0,484.91
26.05,44.12,385.25,317.44,23.68,17.64,23.96,52.67,76.4,47.33,3.76,0.0,322.57,2.43,0.0,376.95
26.26,41.75,343.75,293.31,22.12,16.61,24.73,72.23,79.64,44.49,0.0,0.0,274.65,0.0,0.0,413.21
26.24,41.62,297.25,215.5,21.03,16.52,25.43,79.62,78.08,40.7,0.0,0.0,292.64,0.0,0.0,227.66
25.89,43.25,226.38,129.25,19.78,16.78,25.13,80.48,76.16,42.08,0.0,17.69,229.66,0.0,44.02,164.28
25.2,45.25,131.31,82.06,18.82,17.3,25.18,78.47,77.04,43.4,0.0,83.93,136.06,0.0,199.1,206.49
24.34,45.38,51.0,34.06,17.99,18.3,22.98,78.25,65.61,52.3,0.0,183.73,56.14,0.0,134.67,195.59
23.44,53.75,3.69,2.38,17.33,18.74,23.53,78.2,56.98,49.29,0.0,267.72,5.22,0.0,121.78,17.23
22.35,70.88,0.0,0.0,16.58,20.6,20.77,79.82,51.31,62.3,0.0,347.97,0.0,0.0,216.21,0.0
21.09,79.25,0.0,0.0,16.35,21.4,21.15,79.04,50.76,63.86,0.0,362.31,0.0,0.0,333.84,0.0
19.85,80.0,0.0,0.0,16.45,22.95,19.0,78.08,44.7,76.45,17.29,375.93,0.0,43.01,428.25,0.0
18.59,80.0,0.0,0.0,17.04,23.26,18.47,78.52,44.59,78.81,82.44,374.66,0.0,195.55,382.67,0.0
17.73,80.0,0.0,0.0,18.04,25.11,17.06,66.86,40.97,84.77,180.46,363.89,0.0,132.28,464.02,0.0
17.06,80.0,0.0,0.0,18.78,24.56,16.29,56.8,45.48,86.51,268.58,337.56,0.0,122.17,394.47,0.0
16.55,80.0,0.0,0.0,20.25,25.12,15.7,52.65,43.3,91.17,339.7,282.83,0.0,211.08,425.51,0.0
16.21,80.0,0.0,0.0,21.3,25.49,17.16,51.13,40.54,82.76,359.75,293.82,0.0,331.48,228.58,0.0
16.16,80.0,16.88,42.0,22.71,25.16,15.47,45.48,41.98,96.3,369.84,230.21,12.99,421.32,164.67,42.06
16.82,80.0,80.94,192.0,23.45,24.86,17.75,43.98,44.45,88.96,380.02,133.06,70.74,388.14,201.93,264.46
17.82,68.12,177.19,129.88,24.78,23.37,18.95,41.99,50.9,86.98,355.69,57.82,144.06,453.57,201.45,356.33
18.82,56.62,269.44,122.56,24.85,23.14,18.61,44.55,50.77,92.02,345.06,5.08,228.73,403.24,16.77,196.04
19.95,54.0,331.44,205.94,25.32,21.29,21.21,42.71,60.15,77.44,286.91,0.0,327.03,431.66,0.0,102.5
21.21,51.5,357.19,329.12,25.52,20.99,21.12,40.46,64.62,72.82,294.41,0.0,328.35,229.04,0.0,29.59
22.51,46.25,363.75,414.38,25.18,19.45,21.95,41.93,74.1,72.77,230.48,0.0,351.21,164.87,0.0,26.42
23.62,43.38,385.38,393.62,24.7,18.68,20.6,44.98,77.66,87.18,131.56,0.0,364.82,199.66,0.0,77.71
24.5,43.0,347.5,443.12,23.57,17.61,22.47,50.2,81.7,71.09,58.66,0.0,400.18,204.38,0.0,251.61
25.11,43.62,352.56,412.0,22.94,16.9,24.38,51.51,83.07,57.95,5.01,0.0,374.25,16.54,0.0,467.05
25.49,42.12,291.0,437.81,21.55,16.38,22.88,59.07,87.14,64.98,0.0,0.0,316.88,0.0,0.0,133.96
25.54,40.38,295.0,229.5,20.91,16.93,23.54,65.0,84.19,71.04,0.0,0.0,264.42,0.0,0.0,48.28
25.19,41.88,230.75,165.06,19.68,16.09,21.77,72.93,92.4,88.93,0.0,13.62,190.53,0.0,44.09,100.15
24.56,45.5,130.06,197.38,18.79,17.53,21.8,77.08,90.42,87.19,0.0,69.65,117.85,0.0,260.38,155.35
23.74,49.5,59.5,207.31,17.89,18.72,21.37,80.16,88.43,76.59,0.0,141.81,50.98,0.0,350.76,55.78
22.77,52.25,4.94,16.31,17.2,19.2,22.57,81.34,88.45,59.08,0.0,239.24,4.5,0.0,205.05,4.24
21.77,58.0,0.0,0.0,16.72,20.95,20.02,85.13,78.97,68.96,0.0,321.05,0.0,0.0,100.63,0.0
20.84,65.38,0.0,0.0,16.81,21.19,19.27,84.91,72.47,72.29,0.0,329.95,0.0,0.0,29.74,0.0
19.88,71.75,0.0,0.0,16.4,21.7,19.34,90.45,74.13,68.61,13.94,345.08,0.0,45.1,25.96,0.0
18.88,76.5,0.0,0.0,17.42,21.23,16.97,91.15,83.59,82.63,69.1,382.82,0.0,258.35,81.55,0.0
18.12,78.62,0.0,0.0,18.61,22.45,16.62,89.15,71.17,86.24,140.69,399.75,0.0,347.98,251.33,0.0
17.46,79.62,0.0,0.0,19.5,23.83,15.17,86.67,60.42,96.6,244.5,360.65,0.0,209.56,450.09,0.0
17.01,83.12,0.0,0.0,20.81,23.34,15.52,79.74,62.99,90.02,318.05,327.94,0.0,99.69,138.63,0.0
16.71,85.62,0.0,0.0,21.22,23.55,15.55,72.29,71.02,85.1,330.76,264.49,0.0,29.81,48.3,0.0
16.66,88.5,14.25,46.12,21.57,22.42,15.33,74.82,85.15,84.2,342.01,200.26,14.36,25.73,105.26,60.43
17.32,91.88,68.56,256.31,21.54,22.29,16.49,81.8,84.34,76.63,391.81,122.27,72.86,83.46,161.17,301.64
18.51,89.88,139.56,345.19,22.45,21.83,16.23,71.21,74.24,80.96,399.53,52.77,130.95,251.2,57.73,285.92
19.75,84.88,249.75,214.06,23.56,22.05,19.57,61.65,61.48,64.78,353.86,4.35,200.16,441.6,4.09,475.93
20.7,80.5,315.06,98.75,23.56,20.36,19.4,62.0,67.36,66.52,333.47,0.0,231.48,140.97,0.0,443.29
21.25,72.12,331.56,29.88,23.55,19.52,21.58,71.01,71.09,56.24,264.53,0.0,289.64,48.3,0.0,503.47
21.46,75.5,338.94,25.5,22.74,19.04,22.86,83.27,70.12,50.33,205.13,0.0,410.98,107.82,0.0,316.86
21.81,80.0,400.81,85.38,22.53,17.42,22.36,82.92,80.13,54.09,124.48,0.0,380.67,164.09,0.0,260.83
22.44,71.25,399.31,251.06,22.06,16.85,25.47,73.06,84.87,43.72,53.67,0.0,416.44,58.71,0.0,424.35
23.32,62.88,347.06,433.12,21.79,15.79,25.5,62.68,92.67,44.98,4.27,0.0,382.41,4.01,0.0,414.27
23.76,61.0,339.0,143.31,20.53,15.69,23.91,66.55,88.95,52.86,0.0,0.0,237.25,0.0,0.0,469.03
23.55,71.0,264.56,48.31,19.64,15.53,26.36,70.48,85.24,44.21,0.0,0.0,246.42,0.0,0.0,482.57
23.02,81.38,210.0,110.38,18.9,15.37,25.32,70.87,83.97,48.5,0.0,14.4,172.46,0.0,60.59,424.25
22.74,81.5,126.69,167.0,17.65,16.31,24.02,78.87,77.62,55.87,0.0,71.96,100.47,0.0,297.91,377.2
22.26,71.88,54.56,59.69,16.96,16.81,23.04,84.19,77.85,62.94,0.0,136.88,48.25,0.0,298.86,283.26
21.56,63.88,4.19,3.94,16.09,19.14,21.21,90.71,66.89,72.6,0.0,194.39,3.9,0.0,462.21,20.38
20.68,65.75,0.0,0.0,15.78,19.8,21.7,88.42,64.7,73.91,0.0,238.59,0.0,0.0,456.9,0.0
19.74,69.88,0.0,0.0,15.52,21.61,22.02,85.31,56.12,72.76,0.0,290.26,0.0,0.0,504.55,0.0
18.77,71.62,0.0,0.0,15.38,22.84,20.34,83.86,50.42,81.17,14.42,410.3,0.0,60.67,316.34,0.0
17.84,77.62,0.0,0.0,16.23,22.99,19.88,78.12,51.85,81.95,71.51,399.49,0.0,296.05,273.72,0.0
17.06,83.5,0.0,0.0,17.1,24.83,18.62,76.3,45.92,86.07,139.85,399.0,0.0,305.34,406.58,0.0
16.36,88.75,0.0,0.0,18.92,25.11,18.05,67.95,46.3,90.06,191.5,372.36,0.0,455.36,403.39,0.0
15.85,87.88,0.0,0.0,20.01,24.52,19.84,63.79,50.74,80.23,242.14,248.6,0.0,463.7,491.46,0.0
15.51,85.38,0.0,0.0,21.63,25.76,19.81,56.06,46.3,82.23,290.57,236.65,0.0,505.08,463.44,0.0
15.4,83.75,14.44,60.75,22.83,25.13,19.46,50.46,49.19,85.39,409.96,170.13,15.08,316.07,418.53,80.31
16.15,78.62,71.06,294.19,23.3,24.17,20.15,50.74,55.31,85.13,408.9,101.51,63.37,280.17,381.13,443.43
17.35,74.75,142.81,311.81,24.51,23.22,22.11,47.02,62.16,76.19,390.28,48.87,89.84,397.7,286.94,703.9
18.74,69.0,188.62,448.5,24.92,21.78,22.88,46.96,69.86,72.07,367.33,4.08,86.71,397.94,21.28,790.79
20.18,62.88,245.69,470.5,24.83,21.58,23.43,49.68,74.58,69.35,254.27,0.0,130.11,502.67,0.0,713.37
21.64,56.0,290.88,505.62,25.46,21.37,25.57,47.34,76.5,56.92,231.76,0.0,212.18,453.88,0.0,690.46
22.82,50.5,409.62,315.81,25.03,20.19,28.2,49.53,82.02,43.99,168.97,0.0,334.56,415.67,0.0,560.53
23.57,49.62,418.31,286.62,24.24,19.61,25.88,55.03,83.6,50.11,102.04,0.0,289.94,383.1,0.0,62.94
24.24,48.12,381.56,388.81,23.3,18.84,25.58,61.77,84.78,52.56,49.19,0.0,305.33,288.78,0.0,13.51
24.75,47.62,362.31,392.5,22.06,18.51,27.71,68.49,87.28,47.73,4.16,0.0,378.8,21.74,0.0,20.86
25.09,48.62,259.94,513.88,21.51,19.32,25.88,74.92,83.42,54.27,0.0,0.0,303.46,0.0,0.0,21.12
25.2,48.38,226.88,444.31,21.04,19.29,25.04,78.38,85.55,64.99,0.0,0.0,195.07,0.0,0.0,5.76
24.95,49.88,167.81,412.81,20.12,19.15,25.33,82.45,87.39,74.56,0.0,14.76,137.51,0.0,78.6,0.38
24.3,54.75,102.56,385.06,19.48,19.89,25.62,84.43,86.75,75.26,0.0,62.24,87.98,0.0,435.56,0.0
23.38,61.38,49.5,290.62,18.95,21.59,25.18,84.14,79.28,73.45,0.0,86.7,29.39,0.0,679.29,0.0
22.31,67.12,4.25,22.19,18.74,22.76,24.31,85.89,72.73,73.79,0.0,85.95,2.09,0.0,783.86,0.0
21.46,75.25,0.0,0.0,19.06,23.83,23.89,85.02,67.48,72.09,0.0,134.02,0.0,0.0,734.84,0.0
20.76,80.25,0.0,0.0,19.02,25.59,22.93,87.22,56.83,73.32,0.0,212.5,0.0,0.0,691.48,0.0
20.06,82.88,0.0,0.0,18.99,27.53,20.95,88.38,46.3,80.31,14.6,320.0,0.0,77.74,536.14,0.0
19.36,85.25,0.0,0.0,19.76,26.51,21.15,87.57,48.05,74.37,61.68,304.16,0.0,431.62,66.03,0.0
19.04,83.5,0.0,0.0,21.33,26.17,18.43,80.83,50.53,86.4,85.13,319.29,0.0,666.99,14.13,0.0
18.94,84.5,0.0,0.0,22.69,27.07,18.08,73.05,50.11,85.72,85.57,363.03,0.0,780.4,19.99,0.0
18.84,86.62,0.0,0.0,24.03,26.08,18.43,66.55,53.51,83.05,135.98,307.95,0.0,745.58,21.44,0.0
18.8,88.88,0.0,0.0,25.6,25.45,18.12,56.79,63.18,86.01,212.65,201.16,0.0,691.99,5.94,0.0
18.86,89.38,14.44,76.88,27.2,25.28,18.29,47.46,74.84,81.18,312.72,137.01,12.28,523.95,0.38,70.44
19.65,88.38,61.12,427.69,26.82,25.01,18.96,47.03,78.88,76.34,311.27,84.43,61.04,67.58,0.0,395.44
21.1,82.38,83.56,654.69,26.46,24.49,19.34,49.52,77.47,76.59,326.27,28.07,98.08,14.44,0.0,574.32
22.64,73.38,85.19,776.94,26.75,23.76,21.4,51.31,76.89,67.17,355.14,2.02,132.74,19.55,0.0,737.61
24.2,65.62,137.94,756.31,26.18,23.2,21.7,53.13,76.05,64.65,310.19,0.0,124.32,21.59,0.0,829.87
25.61,56.75,212.81,692.5,25.65,22.34,24.01,62.28,76.66,54.17,204.21,0.0,133.81,6.03,0.0,990.93
26.91,48.62,305.44,511.75,25.25,20.98,25.71,74.98,80.15,49.87,136.75,0.0,286.56,0.38,0.0,797.42
27.09,46.0,318.38,69.12,24.7,20.66,26.41,80.69,77.18,49.44,82.65,0.0,446.23,0.0,0.0,246.48
26.71,48.5,333.25,14.75,24.15,18.93,24.2,79.49,83.51,60.41,27.41,0.0,392.27,0.0,0.0,88.2
26.48,52.5,347.25,19.12,23.49,18.32,25.79,78.45,84.3,55.23,1.98,0.0,397.17,0.0,0.0,32.92
26.27,52.75,312.44,21.75,22.86,18.15,25.13,78.02,84.78,60.15,0.0,0.0,313.79,0.0,0.0,18.52
25.83,61.38,207.25,6.12,22.05,17.77,22.75,78.33,88.25,74.1,0.0,0.0,201.56,0.0,0.0,7.41
25.23,75.12,136.5,0.38,20.99,17.78,22.14,80.08,84.4,77.86,0.0,11.86,136.78,0.0,68.03,1.2
24.44,82.5,80.88,0.0,20.41,18.39,22.15,78.59,79.73,80.02,0.0,58.74,87.06,0.0,380.53,0.06
23.85,81.5,26.75,0.0,19.18,19.14,21.61,82.07,77.74,83.17,0.0,96.69,27.81,0.0,566.22,0.0
23.26,80.0,1.94,0.0,18.44,20.82,20.7,83.59,70.21,88.65,0.0,127.65,1.96,0.0,709.34,0.0
22.56,80.0,0.0,0.0,18.01,21.69,21.59,85.64,64.7,84.73,0.0,124.22,0.0,0.0,829.21,0.0
21.8,80.0,0.0,0.0,17.6,23.56,18.95,89.38,56.03,100.0,0.0,129.78,0.0,0.0,961.09,0.0
21.0,80.0,0.0,0.0,17.52,25.09,20.81,86.01,52.31,89.41,11.65,274.84,0.0,66.83,764.81,0.0
20.2,80.0,0.0,0.0,18.1,25.75,19.17,81.43,52.03,97.06,57.59,426.89,0.0,373.07,235.8,0.0
21.73,58.25,0.0,0.0,19.11,27.59,16.89,66.91,37.26,82.6,70.34,219.19,0.0,549.88,749.05,0.0
20.32,65.12,0.0,0.0,20.45,27.49,15.94,62.87,38.4,87.42,95.93,180.67,0.0,664.45,714.85,0.0
18.93,72.0,0.0,0.0,22.34,28.87,16.25,53.12,36.03,85.97,134.81,159.32,0.0,726.24,770.8,0.0
18.09,76.25,0.0,0.0,23.82,28.53,17.05,45.3,38.23,79.33,170.11,123.31,0.0,741.34,709.94,0.0
17.84,76.38,4.38,42.0,25.0,27.74,16.72,42.37,40.47,81.64,198.3,88.13,4.74,723.91,621.12,38.45
18.24,71.0,39.19,354.19,26.67,27.42,17.57,39.45,40.67,72.27,217.03,68.32,43.9,758.34,477.96,342.22
19.25,66.12,71.19,556.5,27.43,26.38,16.22,37.69,43.1,76.94,216.78,29.9,67.35,740.84,264.44,478.62
20.64,61.88,97.5,675.31,27.75,24.4,18.01,37.7,53.64,70.28,184.21,0.0,97.86,728.86,0.0,602.8
22.2,53.75,133.25,717.81,28.57,24.13,20.07,36.83,54.81,60.02,156.1,0.0,155.51,755.21,0.0,620.15
23.74,45.62,168.94,736.25,28.46,22.79,21.63,38.42,57.55,51.92,122.68,0.0,219.96,706.34,0.0,590.92
25.18,41.75,201.31,734.88,27.89,20.42,22.75,40.05,66.65,45.99,89.09,0.0,245.52,627.94,0.0,596.26
26.39,40.38,212.12,741.19,27.32,19.18,25.95,40.96,72.44,35.82,67.85,0.0,312.73,474.67,0.0,644.01
27.3,38.12,214.38,732.62,26.26,17.54,24.83,43.49,79.11,43.55,29.64,0.0,267.62,262.13,0.0,543.37
27.98,37.0,187.75,742.88,24.73,16.61,25.11,52.45,83.59,44.83,0.0,0.0,268.37,0.0,0.0,490.95
28.32,37.62,152.88,739.62,23.88,16.43,25.54,55.85,84.93,42.17,0.0,0.0,246.31,0.0,0.0,437.57
28.4,38.62,122.06,702.75,22.45,16.58,25.99,59.02,82.17,40.45,0.0,0.0,221.81,0.0,0.0,376.98
28.02,39.62,90.06,634.75,20.59,16.35,25.43,65.88,83.94,42.66,0.0,4.62,147.6,0.0,37.48,351.35
27.24,41.25,67.38,471.38,19.22,16.98,24.93,72.22,75.57,44.97,0.0,42.2,86.52,0.0,328.99,277.75
26.15,43.88,29.38,259.81,17.86,16.89,22.81,77.36,73.6,51.44,0.0,70.9,27.97,0.0,503.81,160.06
25.01,51.25,0.0,0.0,16.95,18.53,21.99,81.67,67.89,57.55,0.0,101.71,0.0,0.0,626.53,0.0
23.66,56.88,0.0,0.0,16.52,20.34,23.02,84.4,58.89,56.63,0.0,158.69,0.0,0.0,632.85,0.0
22.16,60.5,0.0,0.0,16.35,21.86,21.98,83.58,51.08,62.17,0.0,223.73,0.0,0.0,601.06,0.0
20.73,65.12,0.0,0.0,16.16,23.13,20.62,85.1,44.8,69.33,4.56,252.57,0.0,36.99,613.38,0.0
19.26,72.0,0.0,0.0,16.69,25.26,20.2,77.23,37.79,71.44,41.35,298.68,0.0,322.37,615.07,0.0
18.14,75.62,0.0,0.0,17.22,25.18,19.02,71.92,42.52,72.92,72.67,274.56,0.0,516.41,557.47,0.0
17.24,79.75,0.0,0.0,18.78,25.63,18.33,66.69,43.29,72.01,103.63,279.06,0.0,638.39,510.5,0.0
16.59,83.88,0.0,0.0,20.48,25.96,17.59,58.32,40.96,74.41,160.29,254.31,0.0,639.21,451.79,0.0
16.15,85.0,0.0,0.0,21.98,26.13,18.57,50.67,40.04,68.89,225.61,224.18,0.0,606.12,381.02,0.0
16.0,86.25,4.5,36.5,23.32,25.67,18.54,44.21,41.95,69.92,256.09,150.21,0.82,621.94,357.55,0.0
16.44,78.88,40.5,315.75,24.92,25.0,15.99,38.77,44.73,87.71,291.65,86.98,11.27,600.59,279.22,0.0
17.51,70.25,74.44,529.0,25.35,23.43,16.61,42.01,49.34,86.07,278.03,29.33,36.04,564.51,167.84,0.0
19.0,65.5,105.56,650.25,25.89,22.5,17.72,42.52,55.59,78.79,284.4,0.0,59.77,520.28,0.0,0.19
20.6,57.75,161.88,645.56,26.18,22.48,16.98,40.36,59.01,88.08,258.31,0.0,154.94,458.89,0.0,1.05
22.08,50.25,227.5,611.19,26.21,21.46,17.66,39.83,64.65,87.24,225.37,0.0,220.02,383.04,0.0,4.83
23.48,43.62,259.62,630.5,25.79,20.29,20.43,41.6,71.04,72.46,151.51,0.0,369.1,360.65,0.0,25.1
24.62,39.75,284.62,586.12,25.04,19.6,20.29,44.62,74.78,73.66,87.21,0.0,379.11,279.95,0.0,86.61
25.5,41.5,281.5,571.56,23.74,18.66,21.88,48.3,74.9,64.11,30.01,0.0,426.16,171.73,0.0,228.26
26.11,41.75,289.75,530.06,22.76,18.05,21.99,54.6,73.51,60.97,0.0,0.0,380.64,0.0,0.0,80.81
26.36,39.75,262.31,466.0,22.21,17.53,23.16,60.19,74.71,63.19,0.0,0.0,319.2,0.0,0.0,22.33
26.27,39.62,226.56,385.06,21.2,17.9,21.85,65.88,72.57,78.01,0.0,0.0,199.69,0.0,0.0,6.4
25.89,41.25,152.81,363.75,20.12,17.84,20.12,71.89,73.77,89.11,0.0,0.79,109.73,0.0,0.0,0.42
25.07,44.5,87.44,280.69,19.3,16.62,20.8,76.45,84.11,83.26,0.0,11.83,34.89,0.0,0.0,0.0
24.01,47.25,30.69,175.62,18.47,17.02,21.81,75.89,83.73,75.73,0.0,37.15,23.34,0.0,0.0,0.0
22.98,53.62,0.0,0.0,17.91,17.64,20.37,74.25,79.27,82.99,0.0,59.42,0.0,0.0,0.19,0.0
21.98,61.38,0.0,0.0,17.5,17.43,19.96,74.85,85.42,82.93,0.0,160.28,0.0,0.0,1.08,0.0
20.98,67.12,0.0,0.0,17.56,18.07,19.47,74.41,84.87,81.72,0.0,226.73,0.0,0.0,4.97,0.0
19.98,72.75,0.0,0.0,17.5,19.79,17.67,75.7,76.11,87.91,0.77,353.64,0.0,0.0,24.05,0.0
19.04,78.12,0.0,0.0,16.93,20.14,16.46,82.3,74.45,95.19,12.1,375.18,0.0,0.0,85.71,0.0
18.32,76.88,0.0,0.0,17.22,21.42,15.6,82.55,66.37,100.0,37.7,413.02,0.0,0.0,221.23,0.0
17.79,75.0,0.0,0.0,17.6,21.84,15.03,79.51,61.61,100.0,59.24,376.82,0.0,0.19,80.0,0.0
17.48,75.0,0.0,0.0,17.66,22.54,14.77,84.08,66.29,100.0,162.95,306.13,0.0,1.1,21.41,0.0
17.27,76.25,0.0,0.0,18.27,21.9,14.25,83.69,77.75,100.0,230.09,200.34,0.0,5.05,6.42,0.0
17.2,77.62,0.75,0.0,19.47,20.5,15.83,77.93,86.86,89.08,345.92,112.81,5.32,23.53,0.43,6.82
17.2,80.5,12.38,0.0,20.06,20.62,15.45,74.85,84.38,93.64,373.22,34.45,53.67,85.26,0.0,79.7
17.39,81.38,38.25,0.0,21.19,21.12,15.61,67.49,79.86,93.71,406.45,22.3,129.07,217.71,0.0,166.65
17.56,79.75,59.06,0.19,21.77,20.29,17.43,61.93,83.5,82.56,374.91,0.0,230.55,79.6,0.0,81.93
17.85,82.75,165.62,1.12,22.23,19.87,18.41,67.83,83.46,72.67,299.59,0.0,317.05,20.96,0.0,148.85
18.44,82.5,233.44,5.12,21.92,19.28,18.23,77.63,82.86,72.77,200.67,0.0,346.43,6.43,0.0,83.86
19.2,79.75,338.19,23.0,20.68,18.0,20.17,85.74,85.95,62.22,114.34,0.0,404.81,0.43,0.0,36.59
20.0,75.25,371.25,84.81,20.53,17.0,18.67,84.94,91.79,67.88,34.22,0.0,334.44,0.0,0.0,34.44
20.99,68.62,399.88,214.19,20.78,16.17,20.49,81.93,96.68,68.86,21.77,0.0,438.44,0.0,0.0,107.19
21.71,62.25,373.0,79.19,20.25,15.45,20.18,83.75,99.39,67.44,0.0,0.0,383.89,0.0,0.0,81.11
21.96,69.38,293.06,20.5,19.83,14.99,21.1,83.73,99.54,66.78,0.0,0.0,351.6,0.0,0.0,68.53
21.94,77.5,201.0,6.44,19.18,14.51,19.65,83.43,99.83,84.13,0.0,0.0,242.09,0.0,0.0,58.46
20.84,84.62,115.88,0.44,18.16,15.19,20.75,84.98,93.54,69.6,0.0,5.1,191.89,0.0,6.53,201.15
20.45,85.5,34.0,0.0,17.27,15.14,18.61,90.08,95.82,68.64,0.0,52.52,86.55,0.0,78.01,295.63
20.48,84.0,21.25,0.0,16.45,15.61,18.33,94.78,93.66,66.24,0.0,129.13,36.74,0.0,166.73,200.98
20.21,84.0,0.0,0.0,15.66,16.92,18.35,97.95,85.84,68.38,0.0,222.65,0.0,0.0,79.12,0.0
19.79,84.0,0.0,0.0,15.1,17.88,17.81,98.77,75.65,69.33,0.0,305.9,0.0,0.0,143.61,0.0
19.1,84.0,0.0,0.0,14.64,18.26,16.72,98.92,72.57,72.35,0.0,347.37,0.0,0.0,84.08,0.0
18.3,84.0,0.0,0.0,14.87,19.55,17.47,95.77,65.23,67.12,4.99,388.38,0.0,6.39,35.11,0.0
17.5,88.38,0.0,0.0,14.98,19.01,14.39,96.91,66.32,84.73,51.95,342.94,0.0,77.16,35.31,0.0
16.7,92.88,0.0,0.0,15.62,20.12,15.35,93.64,70.8,81.9,129.16,427.32,0.0,166.77,104.47,0.0
15.84,96.5,0.0,0.0,16.66,20.18,15.08,87.48,67.41,80.23,218.7,384.07,0.0,77.71,81.15,0.0
15.19,98.0,0.0,0.0,17.62,20.69,15.03,77.13,68.89,78.89,300.33,341.74,0.0,141.0,66.61,0.0
14.75,98.0,0.0,0.0,18.28,19.89,13.89,72.48,82.76,89.63,347.84,246.33,0.0,84.2,59.48,0.0
